Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
FLL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.03,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.04,10.0,FEW,4500.0,0,0.0
FLL,7.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.01,10.0,SCT,3300.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.91,10.0,BKN,1200.0,-RA,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.84,10.0,SCT,3000.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.94,10.0,FEW,3000.0,0,0.0
FLL,85.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.03,10.0,SCT,2300.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.03,10.0,SCT,2500.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.11,29.88,2.0,SCT,1500.0,+RA BR,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.02,10.0,SCT,2400.0,0,0.0
FLL,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,10.0,SCT,2900.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.06,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.93,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.05,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.09,10.0,FEW,3200.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.14,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,BKN,4900.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.92,10.0,SCT,4200.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.82,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.99,10.0,FEW,6000.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.0,10.0,FEW,3700.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.84,10.0,FEW,3999.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.0,10.0,FEW,3999.0,0,0.0
MCO,0.0,0.0,0.0,0.0,75.0,70.0,18.0,0.0,30.01,1.75,FEW,1400.0,-TSRA,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.86,10.0,SCT,2800.0,0,0.0
CMH,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.82,10.0,OVC,6000.0,0,0.0
CMH,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.9,9.0,SCT,9500.0,0,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,30.02,10.0,FEW,4200.0,0,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.22,10.0,BKN,7000.0,0,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.08,6.0,SCT,2800.0,-RA,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.95,10.0,0,0.0,0,0.0
CMH,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.05,29.95,4.0,SCT,1500.0,RA BR,0.0
MCO,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.02,10.0,CLR,0.0,0,0.0
MCO,36.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.85,10.0,FEW,3800.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.04,10.0,FEW,3700.0,0,0.0
MCO,0.0,0.0,0.0,0.0,75.0,70.0,18.0,0.0,30.01,1.75,FEW,1400.0,-TSRA,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.0,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.05,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.99,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.99,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.02,10.0,FEW,1600.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.04,10.0,BKN,3500.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.88,10.0,FEW,1699.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.88,10.0,FEW,2500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.01,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.91,10.0,FEW,6000.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.04,10.0,CLR,0.0,0,0.0
MCO,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.06,10.0,FEW,5500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.13,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.12,9.0,SCT,4600.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.88,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.8,10.0,CLR,0.0,0,0.0
MCO,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.94,10.0,FEW,7000.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.98,10.0,FEW,2600.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.82,10.0,CLR,0.0,0,0.0
MCO,46.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,FEW,4700.0,0,0.0
MCO,0.0,0.0,0.0,0.0,75.0,70.0,18.0,0.0,30.01,1.75,FEW,1400.0,-TSRA,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.04,10.0,SCT,4500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.89,10.0,FEW,4300.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.04,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.97,10.0,BKN,4700.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.81,10.0,0,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,FEW,12000.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,93.2,39.2,4.0,0.0,29.93,10.0,BKN,25000.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,0,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,77.0,34.0,5.0,0.0,29.85,10.0,FEW,12000.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.86,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,87.1,28.0,10.0,0.0,29.79,10.0,FEW,12000.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,0,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,75.9,19.9,11.0,0.0,29.89,10.0,FEW,25000.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,CLR,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0,0.0,0,0.0
LAS,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.0,0,0.0,0,0.0
DTW,0.0,0.0,0.0,0.0,72.0,42.1,9.0,0.0,29.81,10.0,FEW,5000.0,0,0.0
DTW,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.1,10.0,FEW,3800.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,29.78,9.0,BKN,9000.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.9,10.0,SCT,6000.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.1,10.0,SCT,3000.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.08,30.0,2.0,SCT,499.0,RA BR,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.04,10.0,BKN,5500.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.84,5.0,OVC,499.0,BR,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.2,10.0,SCT,2600.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.97,10.0,FEW,3600.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.06,10.0,CLR,0.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.9,10.0,SCT,2500.0,0,0.0
DTW,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.11,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.96,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.04,9.0,FEW,1699.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.95,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.85,10.0,0,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.91,9.0,SCT,900.0,0,0.0
LAX,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.98,10.0,SCT,1200.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.02,10.0,SCT,2300.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.94,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.93,10.0,0,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,30.01,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.94,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.89,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.95,10.0,0,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.92,10.0,CLR,0.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.97,9.0,OVC,900.0,HZ,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.01,10.0,OVC,1900.0,0,0.0
LAX,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,29.95,10.0,CLR,0.0,0,0.0
MCO,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.01,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.95,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.84,10.0,FEW,7000.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.99,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.03,10.0,CLR,0.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.16,9.0,FEW,4500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.98,10.0,SCT,4500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.89,10.0,FEW,12000.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.89,10.0,FEW,6500.0,0,0.0
MCO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,10.0,FEW,6000.0,0,0.0
