Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
BTR,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.38,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.19,10.0,OVC,6000.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.02,10.0,OVC,900.0,0,0.0
BTR,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.99,5.0,OVC,400.0,BR,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.07,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.19,10.0,OVC,600.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.36,10.0,OVC,1200.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.52,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.09,10.0,OVC,7999.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.78,9.0,BKN,900.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.92,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.26,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.32,10.0,CLR,0.0,0,0.0
BTR,1.0,0.0,0.0,0.0,52.0,33.1,4.0,0.0,30.31,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.26,10.0,CLR,0.0,0,0.0
ROA,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.81,10.0,BKN,3800.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.34,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.41,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.09,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.18,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01,30.05,10.0,FEW,3000.0,-RA,0.0
ROA,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.37,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,30.43,10.0,CLR,0.0,0,0.0
ROA,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.43,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.3,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.11,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.98,10.0,FEW,4500.0,0,0.0
ROA,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.75,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,29.73,10.0,FEW,1400.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.95,10.0,CLR,0.0,0,0.0
ROA,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.91,10.0,SCT,4900.0,0,0.0
ROA,13.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.09,10.0,FEW,5000.0,0,0.0
CLT,949.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.79,10.0,BKN,2100.0,0,0.0
CLT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.28,10.0,CLR,0.0,0,0.0
CLT,0.0,0.0,0.0,0.0,48.0,23.0,0.0,0.0,30.41,10.0,BKN,25000.0,0,0.0
CLT,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.12,10.0,BKN,4700.0,0,0.0
